transaction_id,customer_id,age,gender,marital_status,employment_status,income_bracket,account_tenure_months,credit_limit,avg_monthly_spend,card_type,card_issuer,has_addon_card,is_blocked,transaction_time,transaction_dayofweek,transaction_hour,transaction_amount,currency,merchant_name,merchant_category_code,merchant_country,transaction_channel,entry_mode,otp_used,geo_latitude,geo_longitude,txns_last_1hr,txns_last_24hr,amount_last_24hr,txn_gap_minutes,txn_amount_to_avg_ratio,distance_from_home_km,usual_txn_hour_range,is_first_txn_today,is_night_txn,device_id,ip_address,device_type,device_change_flag,is_device_blacklisted,location_city,prior_fraud_count,rule_hit_flag,rule_hit_code,manual_review_flag,fraud_flag
a53838ae-3249-4b61-9e9c-f1d8b5fa5b06,CUST7164,32,F,Married,Self-employed,>1L,9,25000,7482.84,Signature,MasterCard,No,No,2024-06-04 12:47:47,Tuesday,12,4707.78,INR,"Morales, Solis and Holt",5999,IN,MobileApp,swipe,Yes,15.8614,85.1704,3,18,48358.37,84,0.63,916.33,8-20,Yes,No,4d43d462,73.14.81.56,iOS,No,No,South Leslieview,0,No,,No,0
bd66186f-562e-48c8-8f61-fb708e3975ff,CUST3406,35,M,Single,Unemployed,<25K,106,25000,45081.25,Gold,Visa,Yes,No,2024-05-09 04:31:26,Thursday,4,16375.85,INR,Roth-Sanders,6011,IN,MobileApp,swipe,Yes,25.4289,87.6314,1,3,26857.76,70,0.36,806.2,9-18,No,Yes,c24ff721,144.252.99.36,Windows,No,No,Youngborough,0,No,,Yes,0
fef5c8e8-9f45-407b-9458-3fae900f0534,CUST3033,69,F,Divorced,Salaried,50K-1L,1,100000,40440.11,Titanium,Visa,Yes,No,2025-03-27 03:45:14,Thursday,3,105634.9,INR,"Bennett, Cobb and Perez",5944,IN,ATM,contactless,Yes,22.8421,83.9568,4,13,45489.26,101,2.61,414.93,9-18,No,Yes,65b3565a,98.14.155.196,iOS,No,No,Matthewmouth,0,No,,Yes,0
3a972167-e895-48a3-ba14-26ab41835021,CUST6494,65,F,Single,Self-employed,25K-50K,93,150000,5453.05,Platinum,Amex,No,No,2024-11-19 10:29:50,Tuesday,10,202030.73,INR,Bennett Group,5944,IN,ecom,manual,Yes,26.4477,78.6584,5,17,10629.88,58,37.05,814.09,10-22,Yes,No,8ccb60a6,126.201.31.163,Windows,Yes,No,Craigshire,0,No,,Yes,0
93d5545c-b49e-49b5-b2ec-0c6516fd6f3a,CUST9572,47,M,Single,Self-employed,25K-50K,71,150000,12685.71,Titanium,RuPay,Yes,No,2024-06-22 19:24:07,Saturday,19,83301.95,INR,Hawkins-Williams,5999,IN,POS,manual,Yes,19.7429,78.1724,0,8,47787.76,79,6.57,997.83,8-20,Yes,No,fda0385c,47.215.213.211,MacOS,Yes,No,Sarahville,0,Yes,RULE_12,No,0
69202ae5-200f-4367-be76-5288485440fc,CUST5943,21,M,Married,Self-employed,25K-50K,68,100000,7051.06,Titanium,Amex,Yes,No,2024-11-22 14:46:40,Friday,14,78527.15,INR,"Drake, Fisher and Jones",5999,IN,MobileApp,swipe,Yes,17.9021,77.578,1,6,22918.55,50,11.14,811.27,8-20,Yes,No,1441819d,193.112.108.61,Windows,No,No,Harriston,0,Yes,RULE_14,No,0
a5ac2bcb-e038-4824-9755-0f625a2807d4,CUST3453,55,M,Divorced,Student,<25K,24,150000,10334.85,Signature,RuPay,Yes,No,2024-05-04 23:31:06,Saturday,23,157891.2,INR,"Reese, Stanley and Bates",5732,IN,MobileApp,manual,Yes,13.7233,88.1775,3,13,16684.14,83,15.28,695.28,9-18,Yes,Yes,f7616ba2,205.70.8.104,Windows,No,No,Katelynstad,0,Yes,RULE_29,Yes,0
483689cb-873c-4b64-aebb-ee2b751207d1,CUST5447,61,F,Single,Unemployed,25K-50K,2,50000,28317.68,Titanium,Amex,No,No,2025-02-21 14:44:31,Friday,14,25589.45,INR,"Odom, Davis and Hernandez",5411,IN,POS,swipe,Yes,15.342,76.2494,1,18,30864.7,107,0.9,952.52,10-22,No,No,8fc88982,94.164.40.46,Unknown,Yes,No,Lake Kimberly,0,No,,Yes,0
3bb81375-1bee-4d66-8626-c1525587c305,CUST3833,58,F,Single,Unemployed,>1L,92,100000,8233.39,Platinum,MasterCard,No,No,2024-04-29 03:21:20,Monday,3,21153.04,INR,Solis-Gomez,5311,IN,ecom,swipe,Yes,22.971,85.1703,0,9,49387.54,57,2.57,449.04,10-22,Yes,Yes,93e68e22,207.132.98.238,MacOS,No,No,Juanport,0,No,,No,0
0abfd302-4a9b-4de6-aa6f-9640dcfe6d1b,CUST2424,46,F,Single,Student,<25K,48,25000,13893.81,Signature,MasterCard,No,No,2024-09-01 19:08:48,Sunday,19,24518.78,INR,Harmon Group,5999,IN,MobileApp,contactless,Yes,18.5389,83.8947,4,10,44822.74,2,1.76,642.42,8-20,No,No,e57713f5,85.91.203.161,iOS,Yes,No,Port Danahaven,0,No,,No,0
7ea5013a-a6a5-4c05-a250-30de71aa464d,CUST5336,27,F,Divorced,Student,25K-50K,2,100000,43320.3,Titanium,MasterCard,No,No,2024-12-31 00:18:43,Tuesday,0,138216.14,INR,Jones-Hernandez,5999,IN,POS,swipe,Yes,28.2005,86.1203,2,16,48601.27,33,3.19,609.05,10-22,Yes,Yes,5412286a,77.249.211.201,Windows,No,No,Lake George,0,No,,Yes,0
f7021877-20f5-4f5b-9c8a-ff858c508f0b,CUST2636,49,F,Single,Salaried,<25K,47,150000,6937.09,Titanium,MasterCard,No,No,2025-01-28 17:05:13,Tuesday,17,135840.54,INR,Garza-Merritt,5311,IN,POS,chip,Yes,13.1181,86.3812,3,12,13336.79,15,19.58,829.79,8-20,Yes,No,986c081c,38.107.184.185,iOS,No,No,East Bailey,0,Yes,RULE_22,Yes,0
4fd5930e-67ca-419a-80e2-24b69f6e84c6,CUST9091,47,M,Single,Self-employed,25K-50K,65,100000,40163.07,Signature,Amex,No,No,2023-12-30 19:39:24,Saturday,19,44813.02,INR,"Hurley, Bradford and Wilson",5812,IN,POS,swipe,Yes,19.0898,82.3353,5,3,41279.66,45,1.12,556.28,10-22,Yes,No,867e4329,201.133.231.35,iOS,No,No,Lake Melissa,0,No,,Yes,0
9c264e4f-35b4-4078-a033-2146e8d5556d,CUST1812,51,F,Single,Student,>1L,91,50000,18348.74,Signature,RuPay,Yes,No,2024-08-28 07:45:58,Wednesday,7,72409.4,INR,"Matthews, Hunter and Conway",6011,IN,ecom,manual,Yes,26.1336,73.8296,0,9,5873.28,41,3.95,242.5,8-20,Yes,No,cc4c8353,31.141.52.22,Windows,No,No,Michaelmouth,0,No,,Yes,0
cc286402-773d-452e-8f3f-129063b7ac89,CUST1081,21,F,Single,Salaried,25K-50K,86,25000,9750.11,Signature,MasterCard,Yes,No,2024-01-14 13:59:24,Sunday,13,6133.43,INR,Huerta Group,5999,IN,ATM,chip,Yes,21.3624,78.3709,2,5,38028.47,16,0.63,90.19,10-22,No,No,51064446,172.243.233.47,MacOS,No,No,Lake Maryport,0,No,,No,0
06242c54-710f-4027-8381-ac6bf84f8920,CUST8544,42,F,Married,Salaried,<25K,43,100000,6094.6,Platinum,Amex,No,No,2024-07-20 01:38:10,Saturday,1,19792.45,INR,Miles-Doyle,5944,IN,POS,swipe,Yes,13.4217,78.5474,0,2,14058.68,50,3.25,189.53,8-20,Yes,Yes,5934ef41,209.209.123.117,Android,Yes,No,West David,0,Yes,RULE_3,No,0
c0747234-cefa-4248-a8b1-f8c1b061355d,CUST8118,67,M,Divorced,Self-employed,>1L,13,25000,46766.28,Gold,MasterCard,No,No,2025-05-04 11:20:46,Sunday,11,5816.92,INR,Arias-Williams,5944,IN,POS,manual,Yes,28.1371,73.4552,2,14,25735.13,84,0.12,345.06,10-22,No,No,9a03cb57,195.191.35.245,Android,No,No,West Jasmine,0,No,,No,0
8a0e0025-2e27-4233-a12f-9a9e6a24806f,CUST7321,59,F,Single,Salaried,<25K,111,200000,33773.08,Titanium,Visa,Yes,No,2024-08-18 05:35:31,Sunday,5,297108.67,INR,Bonilla-Oneill,5411,BR,MobileApp,contactless,No,23.4002,80.4869,7,10,18185.99,38,8.8,849.76,8-20,Yes,Yes,f3a0fe7f,96.50.45.26,Unknown,Yes,No,Scottmouth,2,Yes,RULE_29,Yes,1
2859e76a-e908-4633-9514-41fb19e0aad6,CUST7280,19,M,Married,Unemployed,>1L,98,100000,39726.58,Signature,Amex,No,No,2024-11-24 08:45:44,Sunday,8,21287.83,INR,"Pope, Howard and Smith",5732,IN,POS,contactless,Yes,14.5076,79.9868,0,17,23460.34,47,0.54,384.58,8-20,No,No,5d05a5e6,122.210.157.91,MacOS,Yes,No,North James,0,Yes,RULE_25,No,0
91bb8a01-dde6-4e6c-bc6a-e7716b1c700f,CUST1419,63,M,Married,Salaried,50K-1L,75,100000,47845.97,Signature,MasterCard,Yes,No,2025-04-03 01:03:09,Thursday,1,10334.0,INR,Burns-Perry,5999,IN,POS,chip,Yes,19.8343,83.7006,3,14,49438.47,68,0.22,921.71,9-18,Yes,Yes,3e059c0a,156.3.242.53,MacOS,No,No,Browntown,0,No,,Yes,0
d32ab141-95d3-46b5-8d4b-82c15748f8a2,CUST1296,34,F,Single,Salaried,25K-50K,118,50000,29234.11,Signature,Visa,No,No,2024-12-01 21:20:10,Sunday,21,49803.64,INR,Day-Brown,5732,IN,ATM,contactless,Yes,21.8583,78.8763,3,1,38909.39,2,1.7,242.45,10-22,Yes,No,7e11aff6,87.183.32.83,iOS,No,No,South Matthewton,0,Yes,RULE_12,Yes,0
24e33a2e-da4d-453e-850f-e42ff3df8f7e,CUST6605,53,F,Divorced,Salaried,>1L,117,150000,9878.99,Platinum,RuPay,No,No,2024-04-07 13:16:19,Sunday,13,144544.72,INR,"Brown, Gates and Torres",5999,IN,ATM,manual,Yes,13.9285,74.5197,2,14,8368.22,11,14.63,23.69,10-22,Yes,No,f7628258,117.185.68.82,iOS,Yes,No,Silvaview,0,Yes,RULE_11,No,0
c31640c6-638a-4c49-9d5c-767331273d21,CUST9555,37,F,Single,Self-employed,>1L,22,50000,26548.46,Platinum,MasterCard,Yes,No,2025-03-25 03:19:41,Tuesday,3,36994.75,INR,Anderson LLC,5732,IN,ATM,manual,Yes,28.419,82.0976,2,4,5822.03,43,1.39,141.24,8-20,Yes,Yes,c95a8fac,153.180.16.56,iOS,No,No,Martinezburgh,0,No,,No,0
f80161e7-ae7b-47e0-a613-fbf5288937f6,CUST4196,68,M,Divorced,Unemployed,<25K,106,150000,7794.0,Signature,MasterCard,Yes,No,2025-05-20 17:26:56,Tuesday,17,136008.26,INR,Rivera-Sanchez,5311,IN,MobileApp,chip,Yes,17.2536,75.3076,1,16,32071.78,105,17.45,68.93,8-20,No,No,3b35e473,90.179.92.3,Android,No,No,West Jonathanstad,0,No,,No,0
6575568e-ecfd-4eed-b78f-032f96875269,CUST6607,45,M,Divorced,Self-employed,25K-50K,76,50000,9572.4,Signature,RuPay,No,No,2024-04-08 19:57:20,Monday,19,41746.62,INR,Evans-Perry,6011,IN,ATM,swipe,Yes,26.5613,80.2155,3,1,41436.59,53,4.36,793.59,9-18,Yes,No,0cee5480,157.184.67.79,Windows,No,No,East Samanthaton,0,Yes,RULE_25,No,0
19adffad-9ddb-4ee6-8707-ab1f87404d85,CUST8729,39,F,Single,Unemployed,25K-50K,4,25000,21677.05,Titanium,Amex,No,No,2025-05-09 10:39:27,Friday,10,23171.67,INR,Nguyen LLC,5411,IN,ecom,chip,Yes,12.9457,83.2431,2,4,45146.56,49,1.07,722.16,10-22,Yes,No,b8240547,143.4.55.206,Unknown,No,No,Lake William,0,No,,No,0
2cb78bf5-38fe-4971-b2ff-d61c82d1e15a,CUST3373,64,M,Single,Self-employed,50K-1L,19,100000,32461.79,Gold,RuPay,Yes,No,2024-08-26 18:00:23,Monday,18,82764.54,INR,Cunningham-Mcgrath,6011,IN,MobileApp,contactless,Yes,25.9597,77.1596,5,9,42582.35,95,2.55,288.63,10-22,No,No,0a5a6ac3,87.136.112.189,Windows,No,No,Lake Walterville,0,Yes,RULE_11,Yes,0
9d4dd99e-4fac-4a24-aa25-251103457a4e,CUST8494,44,M,Married,Salaried,50K-1L,61,100000,31813.79,Signature,RuPay,Yes,No,2023-12-13 08:56:28,Wednesday,8,110352.49,INR,"Welch, Price and Jones",5411,IN,POS,chip,Yes,22.7221,73.4368,2,17,49438.88,33,3.47,413.94,8-20,No,No,ff7f5726,33.81.223.94,iOS,Yes,No,North Michael,0,No,,No,0
3f280336-9dfb-4276-8d56-83f7ce63b36e,CUST4668,58,M,Divorced,Salaried,50K-1L,44,50000,14565.88,Platinum,Visa,Yes,No,2023-12-26 03:58:18,Tuesday,3,4523.3,INR,Conley-Roberson,5732,IN,ecom,manual,Yes,28.6019,75.019,2,9,23257.61,98,0.31,862.44,8-20,No,Yes,0e29b8ff,109.147.201.231,Android,No,No,East Eugene,0,Yes,RULE_12,Yes,0
8abe4f58-8ffd-4e1e-8732-e902082b00df,CUST6010,57,M,Divorced,Unemployed,25K-50K,9,50000,31400.25,Gold,Amex,Yes,No,2024-03-13 18:29:41,Wednesday,18,68810.89,INR,Mccarthy Inc,5311,IN,ATM,chip,Yes,22.8199,73.1553,0,1,49688.25,106,2.19,573.97,8-20,Yes,No,d546faa2,70.241.151.108,Android,No,No,Monroefurt,0,No,,No,0
538956d3-e545-47e9-82ef-4f51db0801d7,CUST5929,33,M,Divorced,Unemployed,25K-50K,48,25000,7173.8,Signature,Visa,No,No,2024-10-24 03:32:31,Thursday,3,34186.06,INR,Nelson-Rivers,5812,IN,ATM,swipe,Yes,22.7321,78.4514,0,11,18714.95,118,4.77,872.26,10-22,No,Yes,d1914068,47.101.103.212,iOS,Yes,No,Valenzuelamouth,0,No,,Yes,0
3b968e2e-120c-4f67-9581-c99ebe4ad7a0,CUST3347,31,F,Divorced,Self-employed,25K-50K,31,200000,24699.89,Titanium,Visa,Yes,No,2025-03-07 10:20:01,Friday,10,169207.21,INR,"Sloan, Smith and Evans",5732,IN,MobileApp,contactless,Yes,15.1568,83.7311,3,2,38652.46,7,6.85,30.86,8-20,Yes,No,f15b398b,159.25.66.63,MacOS,No,No,Lake Leonard,0,No,,No,0
0f6b17ea-66c0-4371-8210-c79b753ba9fc,CUST8360,22,M,Divorced,Student,50K-1L,31,150000,38071.62,Titanium,RuPay,Yes,No,2024-09-05 19:03:14,Thursday,19,12551.17,INR,Jordan-Rice,5812,IN,ATM,chip,Yes,27.9796,86.831,5,13,23013.83,113,0.33,338.94,8-20,Yes,No,e5beba7d,187.15.108.239,Android,Yes,No,Jenniferport,0,Yes,RULE_2,No,0
9ad268f3-77f8-475c-9dcf-8445008fb458,CUST8140,36,F,Divorced,Self-employed,25K-50K,37,50000,17395.6,Platinum,Visa,Yes,No,2024-12-10 10:59:03,Tuesday,10,47652.28,INR,Diaz-Sanchez,5944,IN,ATM,swipe,Yes,26.2113,78.8357,2,11,31972.07,55,2.74,927.56,10-22,No,No,8146617a,10.164.6.84,MacOS,No,No,New Jamesburgh,0,Yes,RULE_29,No,0
bac9141a-60a6-418e-81ad-8882d27f8ca2,CUST5621,57,M,Married,Salaried,>1L,5,150000,31802.36,Signature,MasterCard,No,No,2024-01-12 19:10:20,Friday,19,159562.89,INR,Scott-Ochoa,5411,IN,POS,contactless,Yes,18.4092,75.3492,0,14,40217.95,23,5.02,917.13,8-20,No,No,e1a3b7c2,164.133.18.224,MacOS,No,No,East Jameschester,0,No,,Yes,0
1c954ffe-86fc-4339-90f3-fcfdf226869a,CUST6397,49,F,Single,Self-employed,>1L,20,200000,17467.02,Gold,MasterCard,No,No,2024-02-26 08:13:39,Monday,8,63439.62,INR,Palmer Group,5411,IN,ATM,chip,Yes,19.8509,77.4021,5,3,1717.54,45,3.63,868.19,9-18,No,No,9c08a006,188.232.127.103,MacOS,No,No,East Brett,0,No,,No,0
8821d637-8f28-436a-a280-9623d3073d72,CUST2578,41,M,Divorced,Self-employed,>1L,20,150000,39254.28,Signature,RuPay,Yes,No,2024-03-25 08:38:01,Monday,8,6844.27,INR,"Carr, Knox and Wright",5812,IN,MobileApp,swipe,Yes,24.6031,81.1338,5,5,24086.39,15,0.17,301.74,8-20,No,No,7dae0a59,130.178.82.66,iOS,No,No,Jacobsonbury,0,Yes,RULE_21,Yes,0
5c40dc06-b935-41d5-ae2f-49b47e0534e7,CUST1992,32,F,Divorced,Unemployed,<25K,83,100000,13141.29,Signature,RuPay,No,No,2025-01-15 09:36:54,Wednesday,9,59624.65,INR,"Moore, Phillips and Jones",5732,IN,POS,swipe,Yes,19.6914,79.5382,4,14,33092.39,73,4.54,150.59,8-20,Yes,No,e928b9e5,16.103.128.66,MacOS,No,No,New Susan,0,No,,No,0
e06ebe9f-03b0-45cc-99ec-e23becd0a4e5,CUST5946,45,M,Single,Self-employed,25K-50K,50,50000,9931.1,Signature,RuPay,No,No,2025-04-29 17:43:07,Tuesday,17,23961.31,INR,Holt-Hill,5812,IN,ecom,chip,Yes,25.7481,84.3246,5,7,36624.87,66,2.41,154.24,8-20,Yes,No,3722436e,185.151.249.135,Windows,No,No,West Annette,0,No,,No,0
9e8f75a9-8af5-422e-b46e-5cab0dd35417,CUST2047,48,F,Married,Self-employed,>1L,96,100000,38782.94,Platinum,MasterCard,No,No,2023-12-19 23:55:57,Tuesday,23,105455.4,INR,Chang Ltd,5732,IN,MobileApp,chip,Yes,20.3773,84.0532,5,11,24016.86,80,2.72,319.88,8-20,No,Yes,9e4f410b,222.178.58.47,Unknown,No,No,Alyssatown,0,No,,Yes,0
d788c1ca-e8df-462b-9f21-04167f72c2ef,CUST7798,42,F,Divorced,Salaried,50K-1L,84,200000,37332.06,Signature,RuPay,Yes,No,2024-05-26 03:30:32,Sunday,3,253566.74,INR,Ortega LLC,5411,IN,POS,contactless,Yes,21.5508,76.1236,2,15,2170.58,19,6.79,88.07,9-18,No,Yes,2ff5cd30,41.52.83.152,iOS,Yes,No,Brianport,0,No,,No,0
801c2345-9e46-4018-816a-c192e793e595,CUST5865,54,F,Married,Self-employed,50K-1L,79,50000,43479.49,Platinum,RuPay,Yes,Yes,2025-03-16 01:27:42,Sunday,1,29339.48,INR,Marshall PLC,5411,AE,ATM,swipe,No,13.0023,81.3335,5,13,18299.62,115,0.67,431.85,10-22,No,Yes,e27351b0,201.122.79.144,Unknown,Yes,No,East Richard,1,Yes,RULE_21,Yes,1
81096088-5a01-4524-9bce-f61fb4e771c1,CUST2670,66,F,Divorced,Unemployed,>1L,30,50000,27211.78,Gold,MasterCard,No,No,2024-01-04 19:02:56,Thursday,19,58812.3,INR,"Norman, Roberts and Robertson",5812,IN,ATM,contactless,Yes,28.5701,87.0089,0,8,7322.23,31,2.16,404.57,8-20,Yes,No,64cf5378,214.27.38.10,iOS,No,No,Nathanfurt,0,No,,No,0
952d9a24-0ae1-45ff-b1c1-6cd52a5efe0e,CUST3111,42,M,Single,Unemployed,<25K,10,25000,9119.26,Titanium,Visa,No,No,2024-08-07 15:20:31,Wednesday,15,6436.65,INR,"Berg, Richardson and Crane",6011,IN,ecom,swipe,Yes,21.9012,75.2934,2,15,42303.69,119,0.71,402.37,9-18,No,No,6b9982ec,58.82.70.243,Android,No,No,Lake Chelsea,0,No,,Yes,0
fe34e435-8cd3-4d72-a536-af40b40b74c9,CUST2737,33,F,Divorced,Self-employed,<25K,23,100000,23943.35,Platinum,MasterCard,Yes,No,2025-03-04 03:13:00,Tuesday,3,77087.0,INR,Koch PLC,5411,IN,MobileApp,swipe,Yes,18.0108,83.0359,2,4,5728.58,31,3.22,762.47,9-18,No,Yes,14dc2ea9,223.175.103.115,MacOS,Yes,No,Cooperstad,0,No,,Yes,0
a0c1e2df-8bea-48cf-b891-aba6d45c7a63,CUST8503,37,F,Divorced,Student,25K-50K,4,100000,45060.23,Titanium,Visa,Yes,No,2024-12-09 11:14:30,Monday,11,106730.23,INR,Hughes-Young,5999,IN,ecom,contactless,Yes,21.5967,77.6427,4,14,2516.21,48,2.37,874.7,8-20,Yes,No,4b1e7980,129.28.101.231,iOS,No,No,North Kelly,0,No,,Yes,0
460b06ad-a60e-455f-b18f-4d6131c71da3,CUST5767,53,M,Single,Self-employed,50K-1L,12,50000,6851.42,Signature,Visa,No,No,2023-12-16 15:09:20,Saturday,15,49670.73,INR,Cohen Ltd,6011,IN,ATM,manual,Yes,25.6118,73.4399,2,19,12532.77,38,7.25,927.3,9-18,Yes,No,8c6e59e0,17.155.87.228,MacOS,Yes,No,Johntown,0,No,,No,0
2cc256cf-1179-4d66-8422-9b316391a5a7,CUST5540,68,M,Married,Salaried,>1L,19,200000,17986.58,Signature,MasterCard,Yes,No,2024-12-29 02:01:15,Sunday,2,257748.6,INR,Crawford Inc,5732,IN,MobileApp,chip,Yes,26.0457,87.3366,2,11,17232.57,91,14.33,346.19,9-18,Yes,Yes,c9153fe4,46.69.213.241,Unknown,No,No,Gonzalezfurt,0,No,,Yes,0
d8117b8d-a0ec-42d3-bf82-c8f2625a95ca,CUST2782,49,F,Married,Self-employed,25K-50K,68,100000,18068.04,Gold,Visa,Yes,No,2025-05-23 07:43:41,Friday,7,45670.53,INR,Anderson-Robinson,5999,IN,POS,contactless,Yes,25.2278,78.1447,1,16,43210.27,117,2.53,550.51,10-22,Yes,No,46e5798d,115.183.111.18,iOS,No,No,Barberburgh,0,No,,No,0
db8fa958-f259-4fc3-bdbe-41e25b804e90,CUST7731,30,F,Divorced,Self-employed,50K-1L,94,100000,18554.35,Titanium,Visa,No,No,2024-06-12 11:39:09,Wednesday,11,65226.09,INR,Nelson PLC,5732,IN,ATM,contactless,Yes,21.241,86.7698,4,4,39974.05,102,3.52,371.73,9-18,No,No,274254c2,87.206.70.193,Unknown,Yes,No,Port Chris,0,Yes,RULE_15,Yes,0
8303db4e-5c12-4bed-955f-980a2e018d58,CUST5610,65,M,Married,Salaried,>1L,34,25000,17742.18,Titanium,MasterCard,No,No,2025-05-22 21:30:16,Thursday,21,33715.58,INR,Holder Group,5411,IN,MobileApp,contactless,Yes,13.6717,73.3397,2,1,37194.3,17,1.9,351.05,9-18,No,No,e7d1a81b,22.61.92.107,Windows,No,No,Juliafort,0,No,,Yes,0
122170eb-ad94-4d63-8471-53f552bdba23,CUST9750,60,F,Single,Self-employed,>1L,72,100000,12975.65,Platinum,Visa,No,No,2025-03-31 19:16:56,Monday,19,12043.57,INR,Tate-Huang,5944,IN,ecom,contactless,Yes,13.2269,74.8261,5,9,8866.62,38,0.93,671.97,8-20,No,No,73d407f0,52.230.191.241,iOS,No,No,Andrewbury,0,No,,No,0
0fedc336-8677-44ed-8a57-c404625c9e0a,CUST5815,48,F,Married,Student,>1L,113,150000,31796.75,Gold,MasterCard,No,No,2023-12-27 17:05:31,Wednesday,17,8754.95,INR,Alexander-Brown,5311,IN,ecom,manual,Yes,19.2273,86.5659,0,4,27586.34,69,0.28,355.58,10-22,No,No,6a24a86f,72.31.177.216,iOS,No,No,Lake John,0,Yes,RULE_15,No,0
929b0faf-19a7-455b-8c38-206a0c1ae537,CUST3325,25,F,Divorced,Unemployed,50K-1L,100,25000,26007.95,Signature,Visa,No,No,2025-03-20 10:08:58,Thursday,10,6145.23,INR,Bennett Group,6011,IN,ecom,manual,Yes,24.3158,87.2062,5,4,35155.18,40,0.24,540.36,10-22,No,No,630b34f8,94.55.238.192,Windows,No,No,South Shaneside,0,No,,No,0
a956a8fe-3d55-4c63-884d-c3d97f53dd9d,CUST8052,41,M,Divorced,Salaried,50K-1L,46,25000,29022.32,Platinum,Amex,No,No,2024-04-26 15:59:14,Friday,15,31650.16,INR,Oconnor-Bush,5812,IN,ATM,swipe,Yes,22.3017,79.0902,4,2,25701.75,105,1.09,3.43,9-18,No,No,577b66f2,182.67.247.239,Unknown,No,No,Port Devinbury,0,No,,Yes,0
aa264400-fcb4-4e7b-9435-c45853dbda52,CUST5563,66,F,Divorced,Student,50K-1L,61,200000,47756.25,Signature,RuPay,Yes,No,2025-03-07 08:15:04,Friday,8,230423.07,INR,Becker-Arias,5311,IN,POS,manual,Yes,20.6316,76.4008,1,1,5430.37,7,4.82,830.4,8-20,Yes,No,bc56be8d,136.73.52.187,Android,No,No,Lake Matthewville,0,No,,Yes,0
02f7a529-9e47-4014-a779-1b3649ac4141,CUST5594,32,F,Divorced,Student,<25K,39,50000,35172.42,Platinum,MasterCard,No,No,2024-12-09 05:33:34,Monday,5,74213.72,INR,Roberts-Lara,5732,IN,ecom,manual,Yes,17.6055,75.6631,0,7,38659.15,24,2.11,449.21,10-22,No,Yes,5f5b5b2f,214.241.132.242,iOS,Yes,No,Juliehaven,0,Yes,RULE_8,Yes,0
0ade882f-b672-4346-b97b-0daf4d19756f,CUST8707,19,M,Divorced,Unemployed,<25K,51,50000,41224.05,Signature,Visa,Yes,No,2023-12-01 17:30:31,Friday,17,42711.21,INR,Rogers Ltd,5311,IN,POS,manual,Yes,13.9651,75.1117,0,18,26903.8,73,1.04,844.58,8-20,Yes,No,16b483e5,19.110.255.91,Unknown,No,No,Lake Carolineberg,0,Yes,RULE_22,No,0
409f76fb-a69f-43b7-b916-1c4aab35a577,CUST4669,45,F,Married,Self-employed,25K-50K,62,100000,25589.92,Titanium,MasterCard,Yes,No,2024-08-29 15:25:48,Thursday,15,70678.81,INR,Manning LLC,5812,IN,MobileApp,chip,Yes,25.7013,87.7022,4,17,38341.8,120,2.76,3.52,9-18,No,No,3e56ad5f,208.69.89.222,Android,No,No,East Joshua,0,Yes,RULE_14,Yes,0
b9916875-300d-4702-ab24-9880af1f9e64,CUST7356,30,F,Divorced,Student,>1L,46,100000,11434.52,Platinum,RuPay,Yes,No,2025-05-11 03:56:10,Sunday,3,44198.48,INR,Murphy-Barton,5311,IN,POS,manual,Yes,13.2721,75.6848,7,7,29884.65,7,3.87,834.37,10-22,Yes,Yes,b5790c4f,168.224.42.150,iOS,Yes,No,Wendyport,2,Yes,RULE_23,Yes,1
2bbcf639-f2c4-4e6e-928a-a5155e452588,CUST6430,45,M,Divorced,Unemployed,<25K,70,150000,24007.28,Gold,MasterCard,No,No,2024-12-06 16:15:37,Friday,16,121466.86,INR,Berry Group,5732,IN,ATM,swipe,Yes,15.578,77.5399,3,20,3976.75,118,5.06,987.43,10-22,No,No,a6c58bc9,187.119.177.116,Windows,Yes,No,South Williamville,0,Yes,RULE_27,No,0
830d3486-5466-430b-bfb8-69d61d8e9514,CUST6729,24,M,Divorced,Student,<25K,66,25000,15664.04,Titanium,RuPay,No,No,2023-12-18 02:23:06,Monday,2,2770.1,INR,Rivera-Peterson,5812,IN,ATM,swipe,Yes,13.2902,82.2687,2,11,48767.39,115,0.18,652.15,8-20,No,Yes,41b5b3f0,17.96.113.95,Windows,Yes,No,Port Scott,0,No,,No,0
23046043-f1ae-40f4-9676-13d681074f5b,CUST1263,30,M,Married,Salaried,50K-1L,5,200000,42748.2,Gold,Visa,No,No,2024-07-08 21:07:45,Monday,21,113058.81,INR,Deleon Ltd,5944,IN,ecom,manual,Yes,28.0237,80.8841,5,14,40612.76,76,2.64,590.5,10-22,Yes,No,f927909a,70.38.25.137,iOS,No,No,Michaelport,0,No,,No,0
11111d5d-f50c-490c-be84-59092e78248a,CUST3959,28,F,Divorced,Self-employed,<25K,68,200000,13125.6,Gold,MasterCard,No,No,2024-05-20 02:27:05,Monday,2,203104.86,INR,Lopez-Jackson,5732,IN,POS,manual,Yes,23.6647,83.418,3,12,29721.76,14,15.47,837.06,9-18,No,Yes,deccb21a,195.164.134.248,Android,No,No,North Kimberly,0,No,,Yes,0
